,DataPesquisa,Ida,Volta,de,para,preco
143,17/01/2020 09:05:46,2020-07-07,2020-07-22,GIG,MIA,3248
144,17/01/2020 09:05:46,2020-07-07,2020-07-23,GIG,MIA,3225
145,17/01/2020 09:05:46,2020-07-08,2020-07-17,GIG,MIA,3252
146,17/01/2020 09:05:46,2020-07-08,2020-07-18,GIG,MIA,3242
147,17/01/2020 09:05:46,2020-07-08,2020-07-19,GIG,MIA,3221
148,17/01/2020 09:05:46,2020-07-08,2020-07-20,GIG,MIA,3233
149,17/01/2020 09:05:46,2020-07-08,2020-07-21,GIG,MIA,3213
150,17/01/2020 09:05:46,2020-07-08,2020-07-22,GIG,MIA,3266
151,17/01/2020 09:05:46,2020-07-08,2020-07-23,GIG,MIA,3260
0,17/01/2020 10:12:47,2020-07-05,2020-07-20,POA,ATL,6175
1,17/01/2020 10:12:48,2020-07-02,2020-07-17,POA,MIA,3604
2,17/01/2020 10:12:48,2020-07-02,2020-07-18,POA,MIA,3696
3,17/01/2020 10:12:48,2020-07-02,2020-07-19,POA,MIA,3754
4,17/01/2020 10:12:48,2020-07-02,2020-07-20,POA,MIA,3552
5,17/01/2020 10:12:48,2020-07-02,2020-07-21,POA,MIA,3652
6,17/01/2020 10:12:48,2020-07-02,2020-07-22,POA,MIA,3662
7,17/01/2020 10:12:48,2020-07-02,2020-07-23,POA,MIA,3674
8,17/01/2020 10:12:48,2020-07-03,2020-07-17,POA,MIA,3757
9,17/01/2020 10:12:48,2020-07-03,2020-07-18,POA,MIA,3832
10,17/01/2020 10:12:48,2020-07-03,2020-07-19,POA,MIA,3831
11,17/01/2020 10:12:48,2020-07-03,2020-07-20,POA,MIA,3686
12,17/01/2020 10:12:48,2020-07-03,2020-07-21,POA,MIA,3683
13,17/01/2020 10:12:48,2020-07-03,2020-07-22,POA,MIA,3696
14,17/01/2020 10:12:48,2020-07-03,2020-07-23,POA,MIA,3748
15,17/01/2020 10:12:48,2020-07-04,2020-07-17,POA,MIA,3826
16,17/01/2020 10:12:48,2020-07-04,2020-07-18,POA,MIA,4025
17,17/01/2020 10:12:48,2020-07-04,2020-07-19,POA,MIA,3846
18,17/01/2020 10:12:48,2020-07-04,2020-07-20,POA,MIA,3832
19,17/01/2020 10:12:48,2020-07-04,2020-07-21,POA,MIA,3821
20,17/01/2020 10:12:48,2020-07-04,2020-07-22,POA,MIA,3844
21,17/01/2020 10:12:48,2020-07-04,2020-07-23,POA,MIA,3816
22,17/01/2020 10:12:48,2020-07-05,2020-07-17,POA,MIA,3937
23,17/01/2020 10:12:48,2020-07-05,2020-07-18,POA,MIA,3994
24,17/01/2020 10:12:48,2020-07-05,2020-07-19,POA,MIA,4010
25,17/01/2020 10:12:48,2020-07-05,2020-07-20,POA,MIA,3973
26,17/01/2020 10:12:48,2020-07-05,2020-07-21,POA,MIA,3954
27,17/01/2020 10:12:48,2020-07-05,2020-07-22,POA,MIA,3966
28,17/01/2020 10:12:48,2020-07-05,2020-07-23,POA,MIA,3992
29,17/01/2020 10:12:48,2020-07-06,2020-07-17,POA,MIA,3930
30,17/01/2020 10:12:48,2020-07-06,2020-07-18,POA,MIA,3964
31,17/01/2020 10:12:48,2020-07-06,2020-07-19,POA,MIA,3993
32,17/01/2020 10:12:48,2020-07-06,2020-07-20,POA,MIA,3879
33,17/01/2020 10:12:48,2020-07-06,2020-07-21,POA,MIA,3803
34,17/01/2020 10:12:48,2020-07-06,2020-07-22,POA,MIA,3723
35,17/01/2020 10:12:48,2020-07-06,2020-07-23,POA,MIA,3729
36,17/01/2020 10:12:48,2020-07-07,2020-07-17,POA,MIA,3898
37,17/01/2020 10:12:48,2020-07-07,2020-07-18,POA,MIA,3996
38,17/01/2020 10:12:48,2020-07-07,2020-07-19,POA,MIA,4046
39,17/01/2020 10:12:48,2020-07-07,2020-07-20,POA,MIA,3895
40,17/01/2020 10:12:48,2020-07-07,2020-07-21,POA,MIA,3840
41,17/01/2020 10:12:48,2020-07-07,2020-07-22,POA,MIA,3895
42,17/01/2020 10:12:48,2020-07-07,2020-07-23,POA,MIA,3770
43,17/01/2020 10:12:48,2020-07-08,2020-07-17,POA,MIA,3861
44,17/01/2020 10:12:48,2020-07-08,2020-07-18,POA,MIA,3948
45,17/01/2020 10:12:48,2020-07-08,2020-07-19,POA,MIA,4073
46,17/01/2020 10:12:48,2020-07-08,2020-07-20,POA,MIA,3921
47,17/01/2020 10:12:48,2020-07-08,2020-07-21,POA,MIA,3846
48,17/01/2020 10:12:48,2020-07-08,2020-07-22,POA,MIA,3889
49,17/01/2020 10:12:48,2020-07-08,2020-07-23,POA,MIA,3909
50,17/01/2020 10:12:49,2020-07-04,2020-07-22,GRU,ATL,5496
51,17/01/2020 10:12:49,2020-07-05,2020-07-20,GRU,ATL,4865
52,17/01/2020 10:12:50,2020-07-02,2020-07-17,GRU,MIA,3424
53,17/01/2020 10:12:50,2020-07-02,2020-07-18,GRU,MIA,3419
54,17/01/2020 10:12:50,2020-07-02,2020-07-19,GRU,MIA,3348
55,17/01/2020 10:12:50,2020-07-02,2020-07-20,GRU,MIA,3454
56,17/01/2020 10:12:50,2020-07-02,2020-07-21,GRU,MIA,3424
57,17/01/2020 10:12:50,2020-07-02,2020-07-22,GRU,MIA,3414
58,17/01/2020 10:12:50,2020-07-02,2020-07-23,GRU,MIA,3411
59,17/01/2020 10:12:50,2020-07-03,2020-07-17,GRU,MIA,3425
60,17/01/2020 10:12:50,2020-07-03,2020-07-18,GRU,MIA,3779
61,17/01/2020 10:12:50,2020-07-03,2020-07-19,GRU,MIA,3350
62,17/01/2020 10:12:50,2020-07-03,2020-07-20,GRU,MIA,3502
63,17/01/2020 10:12:50,2020-07-03,2020-07-21,GRU,MIA,3491
64,17/01/2020 10:12:50,2020-07-03,2020-07-22,GRU,MIA,3492
65,17/01/2020 10:12:50,2020-07-03,2020-07-23,GRU,MIA,3475
66,17/01/2020 10:12:50,2020-07-04,2020-07-17,GRU,MIA,3433
67,17/01/2020 10:12:50,2020-07-04,2020-07-18,GRU,MIA,3414
68,17/01/2020 10:12:50,2020-07-04,2020-07-19,GRU,MIA,3339
69,17/01/2020 10:12:50,2020-07-04,2020-07-20,GRU,MIA,3490
70,17/01/2020 10:12:50,2020-07-04,2020-07-21,GRU,MIA,3479
71,17/01/2020 10:12:50,2020-07-04,2020-07-22,GRU,MIA,3470
72,17/01/2020 10:12:50,2020-07-04,2020-07-23,GRU,MIA,3448
73,17/01/2020 10:12:50,2020-07-05,2020-07-17,GRU,MIA,3393
74,17/01/2020 10:12:50,2020-07-05,2020-07-18,GRU,MIA,3419
75,17/01/2020 10:12:50,2020-07-05,2020-07-19,GRU,MIA,3346
76,17/01/2020 10:12:50,2020-07-05,2020-07-20,GRU,MIA,3477
77,17/01/2020 10:12:50,2020-07-05,2020-07-21,GRU,MIA,3438
78,17/01/2020 10:12:50,2020-07-05,2020-07-22,GRU,MIA,3465
79,17/01/2020 10:12:50,2020-07-05,2020-07-23,GRU,MIA,3443
80,17/01/2020 10:12:50,2020-07-06,2020-07-17,GRU,MIA,3337
81,17/01/2020 10:12:50,2020-07-06,2020-07-18,GRU,MIA,3634
82,17/01/2020 10:12:50,2020-07-06,2020-07-19,GRU,MIA,3269
83,17/01/2020 10:12:50,2020-07-06,2020-07-20,GRU,MIA,3380
84,17/01/2020 10:12:50,2020-07-06,2020-07-21,GRU,MIA,3278
85,17/01/2020 10:12:50,2020-07-06,2020-07-22,GRU,MIA,3160
86,17/01/2020 10:12:50,2020-07-06,2020-07-23,GRU,MIA,3299
87,17/01/2020 10:12:50,2020-07-07,2020-07-17,GRU,MIA,3291
88,17/01/2020 10:12:50,2020-07-07,2020-07-18,GRU,MIA,3318
89,17/01/2020 10:12:50,2020-07-07,2020-07-19,GRU,MIA,3306
90,17/01/2020 10:12:50,2020-07-07,2020-07-20,GRU,MIA,3260
91,17/01/2020 10:12:50,2020-07-07,2020-07-21,GRU,MIA,3183
92,17/01/2020 10:12:50,2020-07-07,2020-07-22,GRU,MIA,3202
93,17/01/2020 10:12:50,2020-07-07,2020-07-23,GRU,MIA,3310
94,17/01/2020 10:12:50,2020-07-08,2020-07-17,GRU,MIA,3245
95,17/01/2020 10:12:50,2020-07-08,2020-07-18,GRU,MIA,3311
96,17/01/2020 10:12:50,2020-07-08,2020-07-19,GRU,MIA,3302
97,17/01/2020 10:12:50,2020-07-08,2020-07-20,GRU,MIA,3317
98,17/01/2020 10:12:50,2020-07-08,2020-07-21,GRU,MIA,3240
99,17/01/2020 10:12:50,2020-07-08,2020-07-22,GRU,MIA,3273
100,17/01/2020 10:12:50,2020-07-08,2020-07-23,GRU,MIA,3527
101,17/01/2020 10:12:50,2020-07-05,2020-07-20,GIG,ATL,5690
102,17/01/2020 10:12:50,2020-07-07,2020-07-18,GIG,ATL,6177
103,17/01/2020 10:12:51,2020-07-02,2020-07-17,GIG,MIA,3194
104,17/01/2020 10:12:51,2020-07-02,2020-07-18,GIG,MIA,3172
105,17/01/2020 10:12:51,2020-07-02,2020-07-19,GIG,MIA,3159
106,17/01/2020 10:12:51,2020-07-02,2020-07-20,GIG,MIA,3168
107,17/01/2020 10:12:51,2020-07-02,2020-07-21,GIG,MIA,3168
108,17/01/2020 10:12:51,2020-07-02,2020-07-22,GIG,MIA,3189
109,17/01/2020 10:12:51,2020-07-02,2020-07-23,GIG,MIA,3226
110,17/01/2020 10:12:51,2020-07-03,2020-07-17,GIG,MIA,3167
111,17/01/2020 10:12:51,2020-07-03,2020-07-18,GIG,MIA,3161
112,17/01/2020 10:12:51,2020-07-03,2020-07-19,GIG,MIA,3158
113,17/01/2020 10:12:51,2020-07-03,2020-07-20,GIG,MIA,3134
114,17/01/2020 10:12:51,2020-07-03,2020-07-21,GIG,MIA,3162
115,17/01/2020 10:12:51,2020-07-03,2020-07-22,GIG,MIA,3185
116,17/01/2020 10:12:51,2020-07-03,2020-07-23,GIG,MIA,3214
117,17/01/2020 10:12:51,2020-07-04,2020-07-17,GIG,MIA,3108
118,17/01/2020 10:12:51,2020-07-04,2020-07-18,GIG,MIA,3164
119,17/01/2020 10:12:51,2020-07-04,2020-07-19,GIG,MIA,3162
120,17/01/2020 10:12:51,2020-07-04,2020-07-20,GIG,MIA,3135
121,17/01/2020 10:12:51,2020-07-04,2020-07-21,GIG,MIA,3131
122,17/01/2020 10:12:51,2020-07-04,2020-07-22,GIG,MIA,3183
123,17/01/2020 10:12:51,2020-07-04,2020-07-23,GIG,MIA,3204
124,17/01/2020 10:12:51,2020-07-05,2020-07-17,GIG,MIA,3119
125,17/01/2020 10:12:51,2020-07-05,2020-07-18,GIG,MIA,3121
126,17/01/2020 10:12:51,2020-07-05,2020-07-19,GIG,MIA,3155
127,17/01/2020 10:12:51,2020-07-05,2020-07-20,GIG,MIA,3150
128,17/01/2020 10:12:51,2020-07-05,2020-07-21,GIG,MIA,3150
129,17/01/2020 10:12:51,2020-07-05,2020-07-22,GIG,MIA,3179
130,17/01/2020 10:12:51,2020-07-05,2020-07-23,GIG,MIA,3209
131,17/01/2020 10:12:51,2020-07-06,2020-07-17,GIG,MIA,3136
132,17/01/2020 10:12:51,2020-07-06,2020-07-18,GIG,MIA,3126
133,17/01/2020 10:12:51,2020-07-06,2020-07-19,GIG,MIA,3118
134,17/01/2020 10:12:51,2020-07-06,2020-07-20,GIG,MIA,3165
135,17/01/2020 10:12:51,2020-07-06,2020-07-21,GIG,MIA,3193
136,17/01/2020 10:12:51,2020-07-06,2020-07-22,GIG,MIA,3206
137,17/01/2020 10:12:51,2020-07-06,2020-07-23,GIG,MIA,3238
138,17/01/2020 10:12:51,2020-07-07,2020-07-17,GIG,MIA,3120
139,17/01/2020 10:12:51,2020-07-07,2020-07-18,GIG,MIA,3765
140,17/01/2020 10:12:51,2020-07-07,2020-07-19,GIG,MIA,3104
141,17/01/2020 10:12:51,2020-07-07,2020-07-20,GIG,MIA,3084
142,17/01/2020 10:12:51,2020-07-07,2020-07-21,GIG,MIA,3143
143,17/01/2020 10:12:51,2020-07-07,2020-07-22,GIG,MIA,3193
144,17/01/2020 10:12:51,2020-07-07,2020-07-23,GIG,MIA,3230
145,17/01/2020 10:12:51,2020-07-08,2020-07-17,GIG,MIA,3241
146,17/01/2020 10:12:51,2020-07-08,2020-07-18,GIG,MIA,3148
147,17/01/2020 10:12:51,2020-07-08,2020-07-19,GIG,MIA,3137
148,17/01/2020 10:12:51,2020-07-08,2020-07-20,GIG,MIA,3109
149,17/01/2020 10:12:51,2020-07-08,2020-07-21,GIG,MIA,3123
150,17/01/2020 10:12:51,2020-07-08,2020-07-22,GIG,MIA,3188
151,17/01/2020 10:12:51,2020-07-08,2020-07-23,GIG,MIA,3233
0,17/01/2020 10:45:37,2020-07-05,2020-07-20,POA,ATL,6175
1,17/01/2020 10:45:38,2020-07-02,2020-07-17,POA,MIA,3604
2,17/01/2020 10:45:38,2020-07-02,2020-07-18,POA,MIA,3696
3,17/01/2020 10:45:38,2020-07-02,2020-07-19,POA,MIA,3754
4,17/01/2020 10:45:38,2020-07-02,2020-07-20,POA,MIA,3552
5,17/01/2020 10:45:38,2020-07-02,2020-07-21,POA,MIA,3652
6,17/01/2020 10:45:38,2020-07-02,2020-07-22,POA,MIA,3662
7,17/01/2020 10:45:38,2020-07-02,2020-07-23,POA,MIA,3674
8,17/01/2020 10:45:38,2020-07-03,2020-07-17,POA,MIA,3757
9,17/01/2020 10:45:38,2020-07-03,2020-07-18,POA,MIA,3832
10,17/01/2020 10:45:38,2020-07-03,2020-07-19,POA,MIA,3831
11,17/01/2020 10:45:38,2020-07-03,2020-07-20,POA,MIA,3686
12,17/01/2020 10:45:38,2020-07-03,2020-07-21,POA,MIA,3683
13,17/01/2020 10:45:38,2020-07-03,2020-07-22,POA,MIA,3696
14,17/01/2020 10:45:38,2020-07-03,2020-07-23,POA,MIA,3748
15,17/01/2020 10:45:38,2020-07-04,2020-07-17,POA,MIA,3826
16,17/01/2020 10:45:38,2020-07-04,2020-07-18,POA,MIA,4025
17,17/01/2020 10:45:38,2020-07-04,2020-07-19,POA,MIA,3846
18,17/01/2020 10:45:38,2020-07-04,2020-07-20,POA,MIA,3832
19,17/01/2020 10:45:38,2020-07-04,2020-07-21,POA,MIA,3821
20,17/01/2020 10:45:38,2020-07-04,2020-07-22,POA,MIA,3844
21,17/01/2020 10:45:38,2020-07-04,2020-07-23,POA,MIA,3816
22,17/01/2020 10:45:38,2020-07-05,2020-07-17,POA,MIA,3937
23,17/01/2020 10:45:38,2020-07-05,2020-07-18,POA,MIA,3994
24,17/01/2020 10:45:38,2020-07-05,2020-07-19,POA,MIA,4010
25,17/01/2020 10:45:38,2020-07-05,2020-07-20,POA,MIA,3973
26,17/01/2020 10:45:38,2020-07-05,2020-07-21,POA,MIA,3954
27,17/01/2020 10:45:38,2020-07-05,2020-07-22,POA,MIA,3966
28,17/01/2020 10:45:38,2020-07-05,2020-07-23,POA,MIA,3992
29,17/01/2020 10:45:38,2020-07-06,2020-07-17,POA,MIA,3930
30,17/01/2020 10:45:38,2020-07-06,2020-07-18,POA,MIA,3964
31,17/01/2020 10:45:38,2020-07-06,2020-07-19,POA,MIA,3993
32,17/01/2020 10:45:38,2020-07-06,2020-07-20,POA,MIA,3879
33,17/01/2020 10:45:38,2020-07-06,2020-07-21,POA,MIA,3803
34,17/01/2020 10:45:38,2020-07-06,2020-07-22,POA,MIA,3723
35,17/01/2020 10:45:38,2020-07-06,2020-07-23,POA,MIA,3729
36,17/01/2020 10:45:38,2020-07-07,2020-07-17,POA,MIA,3898
37,17/01/2020 10:45:38,2020-07-07,2020-07-18,POA,MIA,3996
38,17/01/2020 10:45:38,2020-07-07,2020-07-19,POA,MIA,4046
39,17/01/2020 10:45:38,2020-07-07,2020-07-20,POA,MIA,3895
40,17/01/2020 10:45:38,2020-07-07,2020-07-21,POA,MIA,3840
41,17/01/2020 10:45:38,2020-07-07,2020-07-22,POA,MIA,3895
42,17/01/2020 10:45:38,2020-07-07,2020-07-23,POA,MIA,3770
43,17/01/2020 10:45:38,2020-07-08,2020-07-17,POA,MIA,3861
44,17/01/2020 10:45:38,2020-07-08,2020-07-18,POA,MIA,3948
45,17/01/2020 10:45:38,2020-07-08,2020-07-19,POA,MIA,4073
46,17/01/2020 10:45:38,2020-07-08,2020-07-20,POA,MIA,3921
47,17/01/2020 10:45:38,2020-07-08,2020-07-21,POA,MIA,3846
48,17/01/2020 10:45:38,2020-07-08,2020-07-22,POA,MIA,3889
49,17/01/2020 10:45:38,2020-07-08,2020-07-23,POA,MIA,3909
50,17/01/2020 10:45:38,2020-07-04,2020-07-22,GRU,ATL,5496
51,17/01/2020 10:45:38,2020-07-05,2020-07-20,GRU,ATL,4865
52,17/01/2020 10:45:39,2020-07-02,2020-07-17,GRU,MIA,3424
53,17/01/2020 10:45:39,2020-07-02,2020-07-18,GRU,MIA,3419
54,17/01/2020 10:45:39,2020-07-02,2020-07-19,GRU,MIA,3348
55,17/01/2020 10:45:39,2020-07-02,2020-07-20,GRU,MIA,3454
56,17/01/2020 10:45:39,2020-07-02,2020-07-21,GRU,MIA,3424
57,17/01/2020 10:45:39,2020-07-02,2020-07-22,GRU,MIA,3414
58,17/01/2020 10:45:39,2020-07-02,2020-07-23,GRU,MIA,3411
59,17/01/2020 10:45:39,2020-07-03,2020-07-17,GRU,MIA,3425
60,17/01/2020 10:45:39,2020-07-03,2020-07-18,GRU,MIA,3779
61,17/01/2020 10:45:39,2020-07-03,2020-07-19,GRU,MIA,3350
62,17/01/2020 10:45:39,2020-07-03,2020-07-20,GRU,MIA,3502
63,17/01/2020 10:45:39,2020-07-03,2020-07-21,GRU,MIA,3491
64,17/01/2020 10:45:39,2020-07-03,2020-07-22,GRU,MIA,3492
65,17/01/2020 10:45:39,2020-07-03,2020-07-23,GRU,MIA,3475
66,17/01/2020 10:45:39,2020-07-04,2020-07-17,GRU,MIA,3433
67,17/01/2020 10:45:39,2020-07-04,2020-07-18,GRU,MIA,3414
68,17/01/2020 10:45:39,2020-07-04,2020-07-19,GRU,MIA,3339
69,17/01/2020 10:45:39,2020-07-04,2020-07-20,GRU,MIA,3490
70,17/01/2020 10:45:39,2020-07-04,2020-07-21,GRU,MIA,3479
71,17/01/2020 10:45:39,2020-07-04,2020-07-22,GRU,MIA,3470
72,17/01/2020 10:45:39,2020-07-04,2020-07-23,GRU,MIA,3448
73,17/01/2020 10:45:39,2020-07-05,2020-07-17,GRU,MIA,3393
74,17/01/2020 10:45:39,2020-07-05,2020-07-18,GRU,MIA,3419
75,17/01/2020 10:45:39,2020-07-05,2020-07-19,GRU,MIA,3346
76,17/01/2020 10:45:39,2020-07-05,2020-07-20,GRU,MIA,3477
77,17/01/2020 10:45:39,2020-07-05,2020-07-21,GRU,MIA,3438
78,17/01/2020 10:45:39,2020-07-05,2020-07-22,GRU,MIA,3465
79,17/01/2020 10:45:39,2020-07-05,2020-07-23,GRU,MIA,3443
80,17/01/2020 10:45:39,2020-07-06,2020-07-17,GRU,MIA,3337
81,17/01/2020 10:45:39,2020-07-06,2020-07-18,GRU,MIA,3634
82,17/01/2020 10:45:39,2020-07-06,2020-07-19,GRU,MIA,3269
83,17/01/2020 10:45:39,2020-07-06,2020-07-20,GRU,MIA,3380
84,17/01/2020 10:45:39,2020-07-06,2020-07-21,GRU,MIA,3278
85,17/01/2020 10:45:39,2020-07-06,2020-07-22,GRU,MIA,3160
86,17/01/2020 10:45:39,2020-07-06,2020-07-23,GRU,MIA,3299
87,17/01/2020 10:45:39,2020-07-07,2020-07-17,GRU,MIA,3291
88,17/01/2020 10:45:39,2020-07-07,2020-07-18,GRU,MIA,3318
89,17/01/2020 10:45:39,2020-07-07,2020-07-19,GRU,MIA,3306
90,17/01/2020 10:45:39,2020-07-07,2020-07-20,GRU,MIA,3260
91,17/01/2020 10:45:39,2020-07-07,2020-07-21,GRU,MIA,3183
92,17/01/2020 10:45:39,2020-07-07,2020-07-22,GRU,MIA,3202
93,17/01/2020 10:45:39,2020-07-07,2020-07-23,GRU,MIA,3310
94,17/01/2020 10:45:39,2020-07-08,2020-07-17,GRU,MIA,3245
95,17/01/2020 10:45:39,2020-07-08,2020-07-18,GRU,MIA,3311
96,17/01/2020 10:45:39,2020-07-08,2020-07-19,GRU,MIA,3302
97,17/01/2020 10:45:39,2020-07-08,2020-07-20,GRU,MIA,3317
98,17/01/2020 10:45:39,2020-07-08,2020-07-21,GRU,MIA,3240
99,17/01/2020 10:45:39,2020-07-08,2020-07-22,GRU,MIA,3273
100,17/01/2020 10:45:39,2020-07-08,2020-07-23,GRU,MIA,3527
101,17/01/2020 10:45:40,2020-07-05,2020-07-20,GIG,ATL,5690
102,17/01/2020 10:45:40,2020-07-07,2020-07-18,GIG,ATL,6177
103,17/01/2020 10:45:40,2020-07-02,2020-07-17,GIG,MIA,3194
104,17/01/2020 10:45:40,2020-07-02,2020-07-18,GIG,MIA,3172
105,17/01/2020 10:45:40,2020-07-02,2020-07-19,GIG,MIA,3159
106,17/01/2020 10:45:40,2020-07-02,2020-07-20,GIG,MIA,3168
107,17/01/2020 10:45:40,2020-07-02,2020-07-21,GIG,MIA,3168
108,17/01/2020 10:45:40,2020-07-02,2020-07-22,GIG,MIA,3189
109,17/01/2020 10:45:40,2020-07-02,2020-07-23,GIG,MIA,3226
110,17/01/2020 10:45:40,2020-07-03,2020-07-17,GIG,MIA,3167
111,17/01/2020 10:45:40,2020-07-03,2020-07-18,GIG,MIA,3161
112,17/01/2020 10:45:40,2020-07-03,2020-07-19,GIG,MIA,3158
113,17/01/2020 10:45:40,2020-07-03,2020-07-20,GIG,MIA,3134
114,17/01/2020 10:45:40,2020-07-03,2020-07-21,GIG,MIA,3162
115,17/01/2020 10:45:40,2020-07-03,2020-07-22,GIG,MIA,3185
116,17/01/2020 10:45:40,2020-07-03,2020-07-23,GIG,MIA,3214
117,17/01/2020 10:45:40,2020-07-04,2020-07-17,GIG,MIA,3108
118,17/01/2020 10:45:40,2020-07-04,2020-07-18,GIG,MIA,3164
119,17/01/2020 10:45:40,2020-07-04,2020-07-19,GIG,MIA,3162
120,17/01/2020 10:45:40,2020-07-04,2020-07-20,GIG,MIA,3135
121,17/01/2020 10:45:40,2020-07-04,2020-07-21,GIG,MIA,3131
122,17/01/2020 10:45:40,2020-07-04,2020-07-22,GIG,MIA,3183
123,17/01/2020 10:45:40,2020-07-04,2020-07-23,GIG,MIA,3204
124,17/01/2020 10:45:40,2020-07-05,2020-07-17,GIG,MIA,3119
125,17/01/2020 10:45:40,2020-07-05,2020-07-18,GIG,MIA,3121
126,17/01/2020 10:45:40,2020-07-05,2020-07-19,GIG,MIA,3155
127,17/01/2020 10:45:40,2020-07-05,2020-07-20,GIG,MIA,3150
128,17/01/2020 10:45:40,2020-07-05,2020-07-21,GIG,MIA,3150
129,17/01/2020 10:45:40,2020-07-05,2020-07-22,GIG,MIA,3179
130,17/01/2020 10:45:40,2020-07-05,2020-07-23,GIG,MIA,3209
131,17/01/2020 10:45:40,2020-07-06,2020-07-17,GIG,MIA,3136
132,17/01/2020 10:45:40,2020-07-06,2020-07-18,GIG,MIA,3126
133,17/01/2020 10:45:40,2020-07-06,2020-07-19,GIG,MIA,3118
134,17/01/2020 10:45:40,2020-07-06,2020-07-20,GIG,MIA,3165
135,17/01/2020 10:45:40,2020-07-06,2020-07-21,GIG,MIA,3193
136,17/01/2020 10:45:40,2020-07-06,2020-07-22,GIG,MIA,3206
137,17/01/2020 10:45:40,2020-07-06,2020-07-23,GIG,MIA,3238
138,17/01/2020 10:45:40,2020-07-07,2020-07-17,GIG,MIA,3120
139,17/01/2020 10:45:40,2020-07-07,2020-07-18,GIG,MIA,3765
140,17/01/2020 10:45:40,2020-07-07,2020-07-19,GIG,MIA,3104
141,17/01/2020 10:45:40,2020-07-07,2020-07-20,GIG,MIA,3084
142,17/01/2020 10:45:40,2020-07-07,2020-07-21,GIG,MIA,3143
143,17/01/2020 10:45:40,2020-07-07,2020-07-22,GIG,MIA,3193
144,17/01/2020 10:45:40,2020-07-07,2020-07-23,GIG,MIA,3230
145,17/01/2020 10:45:40,2020-07-08,2020-07-17,GIG,MIA,3241
146,17/01/2020 10:45:40,2020-07-08,2020-07-18,GIG,MIA,3148
147,17/01/2020 10:45:40,2020-07-08,2020-07-19,GIG,MIA,3137
148,17/01/2020 10:45:40,2020-07-08,2020-07-20,GIG,MIA,3109
149,17/01/2020 10:45:40,2020-07-08,2020-07-21,GIG,MIA,3123
150,17/01/2020 10:45:40,2020-07-08,2020-07-22,GIG,MIA,3188
151,17/01/2020 10:45:40,2020-07-08,2020-07-23,GIG,MIA,3233
0,17/01/2020 10:46:36,2020-07-05,2020-07-20,POA,ATL,6175
1,17/01/2020 10:46:37,2020-07-02,2020-07-17,POA,MIA,3604
2,17/01/2020 10:46:37,2020-07-02,2020-07-18,POA,MIA,3696
3,17/01/2020 10:46:37,2020-07-02,2020-07-19,POA,MIA,3754
4,17/01/2020 10:46:37,2020-07-02,2020-07-20,POA,MIA,3552
5,17/01/2020 10:46:37,2020-07-02,2020-07-21,POA,MIA,3652
6,17/01/2020 10:46:37,2020-07-02,2020-07-22,POA,MIA,3662
7,17/01/2020 10:46:37,2020-07-02,2020-07-23,POA,MIA,3674
8,17/01/2020 10:46:37,2020-07-03,2020-07-17,POA,MIA,3757
9,17/01/2020 10:46:37,2020-07-03,2020-07-18,POA,MIA,3832
10,17/01/2020 10:46:37,2020-07-03,2020-07-19,POA,MIA,3831
11,17/01/2020 10:46:37,2020-07-03,2020-07-20,POA,MIA,3686
12,17/01/2020 10:46:37,2020-07-03,2020-07-21,POA,MIA,3683
13,17/01/2020 10:46:37,2020-07-03,2020-07-22,POA,MIA,3696
14,17/01/2020 10:46:37,2020-07-03,2020-07-23,POA,MIA,3748
15,17/01/2020 10:46:37,2020-07-04,2020-07-17,POA,MIA,3826
16,17/01/2020 10:46:37,2020-07-04,2020-07-18,POA,MIA,4025
17,17/01/2020 10:46:37,2020-07-04,2020-07-19,POA,MIA,3846
18,17/01/2020 10:46:37,2020-07-04,2020-07-20,POA,MIA,3832
19,17/01/2020 10:46:37,2020-07-04,2020-07-21,POA,MIA,3821
20,17/01/2020 10:46:37,2020-07-04,2020-07-22,POA,MIA,3844
21,17/01/2020 10:46:37,2020-07-04,2020-07-23,POA,MIA,3816
22,17/01/2020 10:46:37,2020-07-05,2020-07-17,POA,MIA,3937
23,17/01/2020 10:46:37,2020-07-05,2020-07-18,POA,MIA,3994
24,17/01/2020 10:46:37,2020-07-05,2020-07-19,POA,MIA,4010
25,17/01/2020 10:46:37,2020-07-05,2020-07-20,POA,MIA,3973
26,17/01/2020 10:46:37,2020-07-05,2020-07-21,POA,MIA,3954
